Country,Commodity,Price_STD
Haut-Uele,Meat (pork),0.5230807683294029
Haut-Uele,Oil (palm),0.48183038006285484
Haut-Uele,Oil (vegetable),1.0080857592284418
Haut-Uele,Plantains,0.12417559574127171
Haut-Uele,Potatoes,0.28953963641995734
Haut-Uele,Rice (imported),3.8076443161218774
Haut-Uele,Rice (local),0.2652435469415593
Haut-Uele,Salt,0.3242387499518224
Haut-Uele,Sugar,0.5275099735094103
Haut-Uele,Sweet potatoes,0.1266758232039451
Haut-Uele,Transport (public),0.05200591682314028
Haut-Uele,"Transport (public, moto)",0.11981467170407618
Haut-Uele,Wheat flour,0.3690070396160418
Haute Matsiatra,Fuel (diesel),0.09963676721028719
Haute Matsiatra,Fuel (kerosene),0.09635670907941692
Haute Matsiatra,Fuel (petrol-gasoline),0.1506293813514343
Haute Matsiatra,Oil (vegetable),0.2671424269447612
Haute Matsiatra,Rice (local),0.08127034237144785
Haute Matsiatra,Rice (paddy),0.03716022541564
Haute Matsiatra,Sugar,0.21779680412129082
Haute Matsiatra,Wheat flour,0.09851559748128763
Haute-Kotto,Beans (niebe),0.12272371861670062
Haute-Kotto,Beans (white),0.14463747785411638
Haute-Kotto,Cassava (cossette),0.1508210334369319
Haute-Kotto,Groundnuts (shelled),0.2810526814604294
Haute-Kotto,Groundnuts (unshelled),0.3303519601613067
Haute-Kotto,Maize,0.15998045189325824
Haute-Kotto,Meat (beef),1.1630329831650366
Haute-Kotto,Oil (palm),0.45804612213182205
Haute-Kotto,Rice,0.3317715070977061
Haute-Kotto,Salt,0.11754580000460427
Haute-Kotto,Sesame,0.19060481542623736
Haute-Kotto,Sorghum,0.582830735863052
Haute-Kotto,Sugar (white),0.21351578788083936
Haute-Kotto,Wheat flour,0.328120169830814
Hebei Sheng,Wheat,0.027115369133449817
Heilongjiang Sheng,Maize,0.06081459775865041
Henan Sheng,Wheat,0.029268514870640774
Hhohho,Beans (sugar),0.4143773317958925
Hhohho,Bread,0.07379476042827611
Hhohho,Bread (brown),0.07457737649678935
Hhohho,Cabbage,0.178935982214486
Hhohho,Maize meal,0.11016933434474929
Hhohho,Oil (cooking),0.42580428932928976
Hhohho,Potatoes,1.1115996260857748
Hhohho,Rice,0.10239005245649331
Hhohho,Salt,0.05640648130573461
Hhohho,Sugar (brown),0.12884381291639505
Hhohho,Wheat flour,0.10084277862680313
Hilmand,Bread,0.06304073774460932
Hilmand,Exchange rate,0.01692744698820415
Hilmand,Fuel (diesel),0.19554325215035795
Hilmand,Oil (cooking),0.285978162829585
Hilmand,Pulses,0.21482327262552006
Hilmand,Rice (high quality),0.1533908406652758
Hilmand,Rice (low quality),0.07785341255304001
Hilmand,Salt,0.038569368076832096
Hilmand,Sugar,0.0989228040132616
Hilmand,"Wage (non-qualified labour, non-agricultural)",0.5331233711310671
Hilmand,Wage (qualified labour),1.6941975636316409
Hilmand,Wheat,0.07893278542775885
Hilmand,Wheat flour (high quality),0.06277516351110649
Hilmand,Wheat flour (low quality),0.06871660027858009
Himachal Pradesh,Ghee (vanaspati),0.3379946558371326
Himachal Pradesh,Lentils,0.2813617934758883
Himachal Pradesh,Lentils (masur),0.1573563986462603
Himachal Pradesh,Lentils (moong),0.1550575384299161
Himachal Pradesh,Lentils (urad),0.2696570949990582
Himachal Pradesh,Milk (pasteurized),0.10829966884573256
Himachal Pradesh,Oil (groundnut),0.28702803538970056
Himachal Pradesh,Oil (mustard),0.3686941273222881
Himachal Pradesh,Oil (palm),0.2396552963657813
Himachal Pradesh,Oil (soybean),0.3315915071721001
Himachal Pradesh,Oil (sunflower),0.22832709739157855
Himachal Pradesh,Onions,0.18541012430717307
Himachal Pradesh,Potatoes,0.10116168853688144
Himachal Pradesh,Rice,0.07925046111800299
Himachal Pradesh,Salt (iodised),0.03177971736874621
Himachal Pradesh,Sugar,0.09767852540984187
Himachal Pradesh,Sugar (jaggery/gur),0.05579269878785713
Himachal Pradesh,Tea (black),0.6327439513888483
Himachal Pradesh,Tomatoes,0.1718458792757812
Himachal Pradesh,Wheat,0.040714021895992644
Himachal Pradesh,Wheat flour,0.02821657354590259
Hiraan,Cowpeas,13.685944387741575
Hiraan,Exchange rate,8.525999299124559
Hiraan,Fuel (Super Petrol),16.124131007615595
Hiraan,Fuel (diesel),10.653601381528892
Hiraan,Livestock (Goat),677.0479586909358
Hiraan,Maize (white),12.768862765414841
Hiraan,Meat (camel),25.13813330443901
Hiraan,Meat (goat),72.77874863375163
Hiraan,Milk (camel),20.918309280218068
Hiraan,"Oil (vegetable, imported)",18.306524243996357
Hiraan,Onions,16.93578924910782
Hiraan,Pasta,10.192717358136498
Hiraan,Potatoes,12.623309482444066
Hiraan,Rice (imported),17.00789040728818
Hiraan,Salt,11.72283870657724
Hiraan,Sorghum (red),13.316679462312838
Hiraan,Sorghum (white),11.843479680479701
Hiraan,Sugar (white),13.244298616673982
Hiraan,Wheat flour,1.3528931960801651
Hiraan,Wheat flour (imported),10.816535533103622
Hirat,Bread,0.18018296155393337
Hirat,Exchange rate,0.011482438993034493
Hirat,Fuel (diesel),101.927011366523
Hirat,"Livestock (sheep, one-year-old alive female)",12313.897744212256
Hirat,Oil (cooking),0.2862365213487722
Hirat,Pulses,0.21533817322099189
Hirat,Rice (high quality),0.17043961822750753
Hirat,Rice (low quality),0.13284322924688563
Hirat,Salt,0.11115320551452328
Hirat,Sugar,0.10910849399354057
Hirat,"Wage (non-qualified labour, non-agricultural)",435.9505102456416
Hirat,Wage (qualified labour),1.0663791049269666
Hirat,Wheat,0.10357013657224537
Hirat,Wheat flour,0.15085353189615222
Hirat,Wheat flour (high quality),0.06075130577893906
Hirat,Wheat flour (low quality),0.0672752669148294
Hodh Ech Chargi,Apples,0.043588989435406886
Hodh Ech Chargi,Bananas,0.24248711305964285
Hodh Ech Chargi,Beans (niebe),0.2748300910514866
Hodh Ech Chargi,Cabbage,0.31754264805429416
Hodh Ech Chargi,Carrots,0.007071067811865481
Hodh Ech Chargi,Dates,0.05196152422706621
Hodh Ech Chargi,Eggplants,0.17320508075688773
Hodh Ech Chargi,Feed (flour),0.5354359594448871
Hodh Ech Chargi,Feed (rakhel),5.854994815173988
Hodh Ech Chargi,"Fish (sardinelle, yaboye)",0.33486315612998296
Hodh Ech Chargi,Gombo,0.0
Hodh Ech Chargi,Groundnuts,0.1457166199626293
Hodh Ech Chargi,Livestock (camel),143.56898246761278
Hodh Ech Chargi,Livestock (cattle),85.58231743264994
Hodh Ech Chargi,"Livestock (goat, medium-sized male)",18.472135724227613
Hodh Ech Chargi,"Livestock (sheep, medium-sized castrated male)",26.910363908990266
Hodh Ech Chargi,Maize,0.13050755618822313
Hodh Ech Chargi,Meat (beef),0.005773502691896071
Hodh Ech Chargi,Meat (camel),0.005773502691896071
Hodh Ech Chargi,"Meat (chicken, legs)",0.19629909152447267
Hodh Ech Chargi,Meat (small ruminant),0.009999999999999787
Hodh Ech Chargi,"Milk (camel, fresh)",0.09814954576223633
Hodh Ech Chargi,"Milk (cow, fresh)",0.0
Hodh Ech Chargi,Milk (powder),0.2699241825540746
Hodh Ech Chargi,Millet,0.11672429654321663
Hodh Ech Chargi,Oil (vegetable),0.2504705753495351
Hodh Ech Chargi,Onions,0.14433756729740643
Hodh Ech Chargi,Oranges,0.0
Hodh Ech Chargi,Pasta (macaroni),0.04611708700997623
Hodh Ech Chargi,Potatoes,0.15011106998930263
Hodh Ech Chargi,Rice (imported),0.16320063281727104
Hodh Ech Chargi,Rice (local),0.09562435856258278
Hodh Ech Chargi,"Rice (whole, local)",0.0
Hodh Ech Chargi,Sorghum (taghalit),0.1484723268162748
Hodh Ech Chargi,Straw,0.9214662229295222
Hodh Ech Chargi,Sugar,0.13407735523235276
Hodh Ech Chargi,Sweet potatoes,0.0057735026918962545
Hodh Ech Chargi,Tomatoes,0.5369357503463519
Hodh Ech Chargi,Wheat,0.09209198729198935
Hodh Ech Chargi,Wheat flour,0.008164965809277268
Hodh Ech Chargi,Wheat meal,0.0
Hodh El Gharbi,Apples,1.0015155182688553
Hodh El Gharbi,Bananas,0.9064399226277126
Hodh El Gharbi,Beans (niebe),0.6777368005858525
Hodh El Gharbi,Cabbage,0.4028647415696737
Hodh El Gharbi,Carrots,0.3365511352924941
Hodh El Gharbi,Cassava,
Hodh El Gharbi,Dates,0.7401351227985334
Hodh El Gharbi,Eggplants,0.5079698153762027
Hodh El Gharbi,Feed (flour),
Hodh El Gharbi,Feed (rakhel),4.940918514630428
Hodh El Gharbi,Fish (dry),0.6752112679822936
Hodh El Gharbi,"Fish (sardinelle, yaboye)",0.4254319072334698
Hodh El Gharbi,Gombo,0.7990306627407986
Hodh El Gharbi,Groundnuts,0.17919130506116585
Hodh El Gharbi,Livestock (camel),104.49486932950572
Hodh El Gharbi,Livestock (cattle),72.81082695943718
Hodh El Gharbi,"Livestock (goat, medium-sized male)",20.243257986609983
Hodh El Gharbi,"Livestock (sheep, medium-sized castrated male)",23.467479838793455
Hodh El Gharbi,Maize,0.18241102169999557
Hodh El Gharbi,Meat (beef),0.2986844169895389
Hodh El Gharbi,Meat (camel),0.6248503117450704
Hodh El Gharbi,"Meat (chicken, legs)",0.02789435853528882
Hodh El Gharbi,Meat (small ruminant),0.9682374757898035
Hodh El Gharbi,"Milk (camel, fresh)",0.1496514468876113
Hodh El Gharbi,"Milk (cow, fresh)",0.1945621865739704
Hodh El Gharbi,Milk (powder),0.6763267031284128
Hodh El Gharbi,Millet,0.17759394806583467
Hodh El Gharbi,Millet flour,0.11560905909769591
Hodh El Gharbi,Oil (vegetable),0.3489230936107748
Hodh El Gharbi,Onions,0.11786291472158095
Hodh El Gharbi,Oranges,0.1767766952966369
Hodh El Gharbi,Pasta (macaroni),0.0712784370975911
Hodh El Gharbi,Potatoes,0.2289650628371062
Hodh El Gharbi,Rice (imported),0.1450891675258834
Hodh El Gharbi,Rice (local),0.12393194733768235
Hodh El Gharbi,"Rice (whole, local)",0.0944321144654944
Hodh El Gharbi,Salt (iodised),0.29723345584359656
Hodh El Gharbi,Sorghum (r'haya),0.14008649239706403
Hodh El Gharbi,Sorghum (red),0.2407687493078677
Hodh El Gharbi,Sorghum (taghalit),0.4037473681524545
Hodh El Gharbi,Straw,4.591968643554942
Hodh El Gharbi,Sugar,0.14528352064336528
Hodh El Gharbi,Sweet potatoes,0.26625489040892125
Hodh El Gharbi,Tomatoes,0.501023951523278
Hodh El Gharbi,Wheat,0.07955448956182304
Hodh El Gharbi,Wheat flour,0.12158852808258812
Hodh El Gharbi,Wheat meal,0.1361238340230498
Hoima,Basin,0.5510649031398456
Hoima,Batteries,0.11191176177794013
Hoima,Beans,0.25785305425130606
Hoima,Cassava (fresh),0.05249150724958594
Hoima,Cassava flour,0.17146294127269915
Hoima,Charcoal,0.05212686586519026
Hoima,Exercise Book (48 pages),0.03310232221859572
Hoima,Firewood,0.01869582429725542
Hoima,Fish (dry),0.9902257542272752
Hoima,Hoe,0.5683827709906188
Hoima,Jerrycan (20 L),0.2924815456493871
Hoima,Jerrycan (5 L),0.13321056619148108
Hoima,Laundry soap,0.4725697593153363
Hoima,Leafy vegetables,0.20758394070104458
Hoima,Maize (white),0.14953043620397602
Hoima,Maize flour,0.1776298408498988
Hoima,Milk (fresh),0.08719416597826461
Hoima,Millet,0.2025174889567154
Hoima,Millet flour,0.16599660175699923
Hoima,Mug (plastic),0.03897026197860774
Hoima,Nails,0.14040078686524862
Hoima,Oil (vegetable),0.40442773863157283
Hoima,Panga,0.13231505102320265
Hoima,Pen,0.0396135175064115
Hoima,Pencil,0.0037971281013657976
Hoima,Plate (plastic),0.05157767356382421
Hoima,Pole,0.22170980604212823
Hoima,Rope,0.1935997994651368
Hoima,Salt,0.042973173692665234
Hoima,Sanitary pads,0.114583202716749
Hoima,Serving spoon,0.1292681569848368
Hoima,Sorghum,0.2229412199054352
Hoima,Torch,0.03403429642777023
Hoima,Underwear,0.12022314088229269
Hoima,Wooden mingle,0.1314049950621084
Homs,Alcohol (spray),0.6629262936496759
Homs,Apples,0.5875638553146795
Homs,Bananas,1.636727639406449
Homs,Beans (kidney),0.1272792206135786
Homs,Beans (white),1.3613767871034717
Homs,Bleach (chlorine),0.3578912782028195
Homs,Bread (bakery),0.14754166916042033
Homs,"Bread (bakery, parallel market)",0.2139816443796001
Homs,Bread (shop),0.34481529417468443
Homs,Bulgur,353.31693566650307
Homs,Cabbage,0.0
Homs,Carrots,0.246696065930724
Homs,Cheese,1.461738763477184
Homs,Cheese (dry),0.1202081528017135
Homs,Chickpeas,0.676407942035928
Homs,Cucumbers,0.337439414008977
Homs,Cucumbers (greenhouse),0.06363961030678934
Homs,Dates,1.0686739545642632
Homs,Diapers,4.199028148921361
Homs,Dishwashing liquid,0.6007235640810448
Homs,Eggplants,0.3680366016328437
Homs,Eggs,2.035494320665521
Homs,Exchange rate (unofficial),0.7910621538836192
Homs,"Fish (sardine, canned)",0.18186331324894073
Homs,"Fish (tuna, canned)",0.6549082616556126
Homs,Fuel (diesel),0.24096221632839412
Homs,"Fuel (diesel, heating, parallel market)",0.9767606319638586
Homs,"Fuel (diesel, transport, parallel market)",0.8866224467652691
Homs,Fuel (gas),6.7335338836856815
Homs,"Fuel (gas, parallel market)",18.2065111528383
Homs,Garlic,0.0
Homs,Ghee (artificial),0.3040559159102157
Homs,Hand sanitizer (gel),0.29671123290228824
Homs,Internet bundle,0.879022894306692
Homs,Labaneh,0.642105910267146
Homs,Lentils,0.9010313799864375
Homs,"Livestock (sheep, two-year-old male)",127.40608372109094
Homs,"Meat (beef, minced)",6.6304365127267175
Homs,"Meat (chicken, legs)",2.0075897119622574
Homs,"Meat (chicken, plucked)",1.7388428901283195
Homs,Meat (sheep),
Homs,"Milk (cow, fresh)",0.11204845654557709
Homs,Multipurpose soap,0.19778672716543763
Homs,"Noodles (instant, indomie)",0.20411039374821857
Homs,Oil,1.8365370711580378
Homs,Onions,0.6454319253662729
Homs,"Onions (dry, local)",0.0
Homs,Parsley,0.05271472066536744
Homs,Pasta,0.24973912919897276
Homs,Pasta (spaghetti),1.0237418721635885
Homs,Peanut,1.5552964097213082
Homs,"Peas (green, dry)",0.0
Homs,Peas (yellow),0.0
Homs,Plastic gloves,0.1138175967003641
Homs,Potatoes,0.2559062453778782
Homs,Pumpkin,0.09273259045952148
Homs,Rice,460.90392983441063
Homs,Salt,0.0
Homs,Salt (iodised),0.17627395296386378
Homs,Sanitary pads,0.5956959680402416
Homs,Spinach,0.19343161446279725
Homs,Sugar,0.6313710861664276
Homs,Surgical mask,0.18843440568823935
Homs,Tea,2.73493986989733
Homs,Tomatoes,0.33817928464897434
Homs,Tomatoes (paste),0.42677305221304446
Homs,Toothpaste,1.0768591162117787
Homs,"Transport (public, bus)",0.056905347927346174
Homs,Wage (non-qualified labour),1.4210258992710811
Homs,Water (drinking),0.20914659217765708
Homs,Wheat,263.2841795789983
Homs,Wheat flour,0.49378795551881655
Homs,Wheat flour (local),0.13078782261913588
Homs,Yeast,
Homs,Yogurt,0.31774184339191375
Houaphan,Eggs,0.1742555884355222
Houaphan,Fish (catfish),0.31838572551596456
Houaphan,Fish (snake head),1.0585310003905783
Houaphan,"Fish (tilapia, farmed)",0.6072209948870527
Houaphan,Fuel (diesel),3.136067945244591
Houaphan,Fuel (petrol-gasoline),0.15545443795993713
Houaphan,Garlic (small),0.31429988161692896
Houaphan,"Meat (beef, first quality)",0.8601833998305551
Houaphan,"Meat (beef, second quality)",0.6541267600257747
Houaphan,"Meat (buffalo, first quality)",0.8398387511986113
Houaphan,"Meat (buffalo, second quality)",0.8371697837077297
Houaphan,Meat (chicken),2.4676090521266314
Houaphan,"Meat (pork, first quality)",0.39223880074907763
Houaphan,"Meat (pork, second quality)",0.674070814342068
Houaphan,Oil (palm),0.4439794652546056
Houaphan,Oil (soybean),0.4008884515667933
Houaphan,"Rice (glutinous, first quality)",0.08821367959317615
Houaphan,"Rice (glutinous, second quality)",0.09161720709872018
Houaphan,"Rice (glutinous, unmilled)",0.4852020684279504
Houaphan,"Rice (ordinary, first quality)",0.6668965744569915
Houaphan,"Rice (ordinary, second quality)",1.3887667467660205
Houaphan,"Rice (ordinary, unmilled)",0.043815139658414264
Houaphan,Sugar,0.0
Houaphan,Sugar (brown),0.08185457727766889
Hubei Sheng,Rice (Indica),0.036854383918810574
Hubei Sheng,Rice (Japonica),0.04350229323978549
Huila,Bananas,0.13199176260973783
Huila,"Beans (green, fresh)",0.26286050605909916
Huila,Beans (string),0.19524869085873864
Huila,Beetroots,0.19304144632694817
Huila,Carrots,0.10544913237916907
Huila,Coffee,1.8325693678016328
Huila,Eggs (local),0.017564937433051882
Huila,Fish (catfish),1.4952945683556293
Huila,Fish (tilapia),0.5312420018373255
Huila,"Fish (tuna, canned)",1.3214981948499196
Huila,Lemons,0.19813120806616027
Huila,Lentils (imported),0.2670574167956138
Huila,Maize (local),0.08271756235498737
Huila,Maize (white),0.10710835509004171
Huila,Maize flour,0.08555071438148719
Huila,Meat (chicken),0.39365424380243114
Huila,Meat (pork),0.4324861316068504
Huila,Oil (vegetable),0.3217774899606935
Huila,Onions (red),0.2507876481097991
Huila,Pasta,0.19145471406867487
Huila,Peas (fresh),0.3720684856087563
Huila,Peppers (red),0.18373744151731777
Huila,Plantains,0.11041298938895935
Huila,Potatoes (black),0.15818204060832725
Huila,Rice (high quality),0.13722562155851664
Huila,Salt (iodised),0.08978285770937312
Huila,Spinach,0.28298603774917175
Huila,Sugar,0.1696981997299813
Huila,Sugar (brown),0.11955293064499271
Huila,Tomatoes,0.1864018104006367
Huila,Tomatoes (local),0.1405286913424385
